Matrice de transition pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     0.933333        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Auderghem                      0.000000        0.2                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Berchem-Sainte-Agathe          0.000000        0.0                    1.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Bruxelles                      0.000000        0.0                    0.0       1.25   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Etterbeek                      0.000000        0.0                    0.0       0.00   0.555556  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Evere                          0.000000        0.0                    0.0       0.00   0.000000  0.222222                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Forest (Bruxelles-Capitale)    0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.538462   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Ganshoren                      0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.285714  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Ixelles                        0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.357143  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Jette                          0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  1.142857         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Koekelberg                     0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         1.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Molenbeek-Saint-Jean           0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.090909      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Saint-Gilles                   0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.222222                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Saint-Josse-ten-Noode          0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  0.0
Schaerbeek                     0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.47619    0.0                  0.0              0.000000                  0.0
Uccle                          0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.4                  0.0              0.000000                  0.0
Watermael-Boitsfort            0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  1.0              0.000000                  0.0
Woluwe-Saint-Lambert           0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.285714                  0.0
Woluwe-Saint-Pierre            0.000000        0.0                    0.0       0.00   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0              0.000000      0.000000                    0.0     0.00000    0.0                  0.0              0.000000                  1.0

Matrice de transition pour le 2021-03-08
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
